ticker,name,locale,currency 
ARW,"Arrow Electronics, Inc.",US,USD
ARWA,Arowana Inc,US,USD
ARWAR,Arowana Inc,US,USD
ARWAU,Arowana Inc,US,USD
ARWAW,Arowana Inc,US,USD
ARWD,"Arrow Resources Development, Inc. Common Stock",US,USD
ARWGF,Arrow Global Group PLC Ordinary Shares (United Kingdom),US,USD
ARWJF,"Aroway Energy, Inc. Ordinary Shares (Canada)",US,USD
ARWMF,AIRWAY MEDIX SA Ordinary Shares,US,USD
ARWPF,ARROWHEAD PROPERTIES LTD Ordinary Shares,US,USD
ARWR,"Arrowhead Pharmaceuticals, Inc. Common Stock",US,USD
ARXG,Aurora Gold Corp.,US,USD
ARXRF,Infinite Ore Corp.  Common Shares,US,USD
ARXXL,AirXpanders Inc Shs Chess Depository Interests Rep 3 Shs,US,USD
ARY,Ares Capital Corp,US,USD
ARYA,ARYA Sciences Acquisition Corp III Class A Ordinary Shares,US,USD
ARYAU,ARYA Sciences Acquisiton Corp. Unit,US,USD
ARYAW,ARYA Sciences Acquisiton Corp. Warrant,US,USD
ARYB,ARYA Sciences Acquisition Corp II Class A Ordinary Shares,US,USD
ARYBU,ARYA Sciences Acquisition Corp II Unit,US,USD
ARYBW,ARYA Sciences Acquisition Corp II Warrant,US,USD
ARYC,Arrayit Corporation Common Stock,US,USD
ARYMF,Argosy Minerals Ltd Ordinary Shares (Australia),US,USD
ARYRY,Admiralty Resources NL,US,USD
ARYX,"ARYx Therapeutics, Inc. Common Stock",US,USD
ARZGF,Assicurazioni Generali Spa Ord Ordinary Shares,US,USD
ARZGY,Assicurazioni Generali Spa Ord Unsponsored ADR (Italy),US,USD
ARZMY,Arcam AB,US,USD
ARZTF,"Aryzta Ag, Zuerich Namen -Akt (Switzerland)",US,USD
ARZTY,"Aryzta Ag, Zuerich Unsponsored ADR (Switzerland)",US,USD
ASA,ASA GOLD AND PRECIOUS METALS LIMITED,US,USD
ASAAF,At& S Austria Technologie & & SystemTechnik AG Leoben (Austria),US,EUR
ASAB,Stragenics Inc,US,USD
ASAGF,Australian Agricultural Co Ordinary Shares,US,USD
ASAIF,Artificial Solutions International AB Ordinary Shares (Sweden),US,KRW
ASAM,AssuranceAmerica Corporation Common Stock,US,USD
ASAN,"Asana, Inc. Class A Common Stock",US,USD
ASAPF,Aurora Spine Corp Com (Canada),US,USD
ASAQ,Atlantic Avenue Acquisition Corp,US,USD
ASAQ U,"Atlantic Avenue Acquisition Corp. Units, each consisting of one share of Class A common stock and on",US,USD
ASAQ.WS,"Atlantic Avenue Acquisition Corp Warrants, each whole warrant exercisable for one share of Class A c",US,USD
ASASF,Asia Standard Intl Grp Ltd Ord Ordinary Shares,US,USD
ASAV,Asi Aviation Inc Common Stock,US,KZT
ASAXU,Astrea Acquisition Corp. Unit,US,USD
ASAZF,Assa Abloy AB Ordinary Shares (Sweden),US,USD
ASAZY,Assa Abloy AB Unsponsored ADR (Sweden),US,USD
ASB,Associated Banc-Corp,US,USD
ASB-C,Associated Banc-Corp,US,USD
ASB-D,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated",US,USD
ASB-E,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of 5.875% Non",US,USD
ASB-F,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated",US,USD
ASBB,ASB Bancorp Inc,US,USD
ASBFF,Associated British Foods Plc Ordinary Shares,US,USD
ASBFY,Associated British Foods Plc American Depositary Shares,US,USD
ASBI,Asuransi Bintang,US,IDR
ASBIF,ASIT BIOTECH S A Ordinary Shares (Belgium),US,USD
ASBN,ForteBank JSC,US,KZT
ASBRF,Asahi Group Holdings Ltd Ordinary Shares (Japan),US,USD
ASBRY,Asahi Group Holdings Ltd Unsponsored ADR (Japan),US,USD
ASC,ARDMORE SHIPPING CORPORATION,US,USD
ASCBQ,"Ascendia Brands, Inc Common Stock",US,USD
ASCC,Aristocrat Group Corp Common Stock,US,USD
ASCCF,Asics Corporation Ordinary Shares,US,USD
ASCCY,Asics Corporation American Depositary Receipts (Unsponsored)(Japan),US,USD
ASCJF,American Shipping Company ASA Ordinary Shares (Norway),US,USD
ASCK,AUSCRETE CORP Common Stock,US,USD
ASCKD,Zuercher Kantonalbank,US,CHF
ASCL,Ascential plc,US,GBX
ASCLF,Ascletis Pharma Inc Ordinary Shares (Cayman Islands),US,USD
ASCMA,Ascent Capital Group Inc,US,USD
ASCMB,Ascent Capital Group Inc,US,USD
ASCMQ,Ascent Capital Group Inc,US,USD
ASCN,Absecon Bancorp Common Stock,US,USD
ASCOF,Ascopiave SPA Treviso Ordinary Shares (Italy),US,USD
ASCS,American Crystal Sugar Company,US,USD
ASCW,American Hemp Ventures Inc,US,USD
ASDN,Astro Aerospace Ltd. Common Stock,US,USD
ASDND,Astro Aerospace Ltd. Common Stock,US,USD
ASDOF,Ansaldo Sts Spa Genova Ordinary Shares (Italy),US,USD
ASDOY,Ansaldo STS,US,USD
ASDRF,Ascendant Res Inc Ordinary Shares,US,USD
ASDZD,Arctic Star Exploration Corp,US,USD
ASDZF,Arctic Star Expl Corp Common Shares,US,USD
ASEA,Global X FTSE Southeast Asia ETF,US,USD
ASEI,Aberdeen Standard Equity Income Trust plc,US,GBX
ASEJF,Apt Satellite Hldgs Ordinary Shares,US,USD
ASEKF,Aisin Seiki Co Ltd Ordinary Shares,US,USD
ASEKY,Aisin Seiko Co Ltd Unsponsored ADR (Japan),US,USD
ASENQ,American Standard Energy Corp,US,USD
ASET,FlexShares Trust FlexShares Real Assets Allocation Index Fund,US,USD
ASFI,"Asta Funding, Inc. Common Stock",US,USD
ASFJ,"ASFG, Inc. Common Stock",US,USD
ASFT,"AppSoft Technologies, Inc. Common Stock",US,USD
ASFX,"American Scientific Resources, Inc.  Common Stock (Nevada)",US,USD
ASFZ,ASSOCIATES FIRST CAPITAL CORPORATION Residual Value Obligations,US,USD
ASG,LIBERTY ALL-STAR GROWTH FD,US,USD
ASGI,Aberdeen Standard Global Infrastructure Income Fund,US,USD
ASGLF,AGC INC Ordinary Shares,US,USD
ASGLY,AGC Inc. American Depositary Receipts - Unsponsored,US,USD
ASGN,ASGN Incorporated,US,USD
ASGOF,Asante Gold Corporation Common Shares (Canada),US,USD
ASGRF,Astralis Group A/S Almindelig Aktie (Denmark),US,USD
ASGSY,Altri Sgps Sa Unsponsored ADR (Portugal),US,USD
ASGTF,Altus group Ltd Common Stock,US,USD
ASGXF,Asia Global Crossing Ltd. Class A Ordinary Shares,US,USD
ASH,Ashland Global Holdings Inc.,US,USD
ASHG,Ashtrom Group Ltd,US,ILS
ASHGB,Ash Grove Cement Co.,US,USD
ASHPF,ASCENDAS HOSPITALITY TR STAPLED SECURITY Singapore(SG ),US,SGD
ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,US,USD
ASHS,Xtrackers Harvest CSI 500 China A-Shares Small Cap ETF,US,USD
ASHTF,Ashtead Group Plc Ordinary Shares,US,USD
ASHTY,Ashtead Group Plc Unsponsored ADR (United Kingdom),US,USD
ASHX,Xtrackers MSCI China A Inclusion Equity ETF,US,USD
ASHXF,Progressive Planet Solutions Inc. Common Shares,US,USD
ASHYF,Ascendas Hospitality Tr Ordinary Shares (Singapore),US,USD
ASIBF,Asian Bamboo AG,US,USD
ASIBY,Asian Bamboo AG,US,USD
ASIC,Asia Insurance Co Ltd,US,PKR
ASIN,"AS Capital, Inc. Common Stock",US,USD
ASIUQ,Alterrus Systems Inc,US,USD
ASIX,AdvanSix Inc.,US,USD
ASIYF,Acer Incorporated,US,USD
ASKDF,First Energy Metals Ltd Common Shares,US,USD
ASKE,Alaska Pacific Energy Corporation Common Stock,US,USD
ASKH,"Astika Holdings, Inc. Com",US,USD
ASKLF,Askul Corporation,US,USD
ASKTF,Asetek A S Ordinary Shares (Denmark),US,USD
ASLE,AerSale Corporation Common Stock,US,USD
ASLEF,Asaleo Care Ltd. Ordinary Shares (Australia),US,USD
ASLEW,AerSale Corporation Warrants,US,USD
ASLM,American Silver Mining Co Common Stock,US,USD
ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares,US,USD
ASLRF,Alien Metals Ltd Common Shares,US,USD
ASM,Avino Silver & Gold Mines Ltd. (Canada),US,USD
ASMB,"Assembly Biosciences, Inc. Common Stock",US,USD
ASMFQ,Ausam Energy Corp,US,USD
ASMIY,ASM International N.V. NY Registry Shares,US,USD
ASML,ASML Holding N.V. New York Registry Shares,US,USD
ASMLF,ASML Holding N.V. Ordinary Shares (Netherlands),US,USD
ASMMF,Australian Strategic Materials Ltd. Ordinary Shares (Australia),US,USD
ASMOF,Astro Malaysia Holdings BHD Ordinary Shares (Malaysia),US,USD
ASMVF,Asm Pacific Technology Ltd Ordinary Shares,US,USD
ASMVY,Asm Pacific Technology Ltd Unsponsored ADR (Caymans Islands),US,USD
ASMXF,ASM International NV Ordinary Shares (Netherlands),US,USD
ASNA,"Ascena Retail Group, Inc. Common Stock",US,USD
ASNAQ,"Ascena Retail Group, Inc. Common Stock",US,USD
ASNB,EKIMAS Corporation  Common Stock,US,USD
ASNCF,A Sonic Aerospace Ltd Ordinary Shares,US,USD
ASND,Ascendis Pharma A/S American Depositary Shares,US,USD
ASNGF,ABF Singapore Bond Index Fund Units (Singapore),US,SGD
ASNHF,"Avidus Management Group, Inc. Ordinary Shares (Canada)",US,USD
ASNL,Asante Technologies Inc.,US,USD
ASNS,X4 Pharmaceuticals Inc,US,USD
ASNT,Arias Intel Corp. Common Stock,US,USD
ASNXF,Asante Inc Ordinary Shares (Japan),US,USD
ASO,"Academy Sports and Outdoors, Inc. Common Stock",US,USD
ASOE,Apollo Solar Energy Inc,US,USD
ASOMF,ASOS Plc Ordinary Shares (United Kingdom),US,USD
ASOMY,ASOS Plc Unsponsored ADR (United Kingdom),US,USD
ASOZF,Asseco Poland S.A. Ordinary Shares (Poland),US,USD
ASOZY,Asseco Poland S.A. Sponsored ADR (Poland),US,USD
ASPCF,ACERUS PHARMACEUTICALS CORP Common Shares,US,USD
ASPCU,Alpha Capital Acquisition Company Unit,US,USD
ASPD,"ASPEN DIGITAL, INC. DIGITAL TOKEN REPSTG COM Other",US,USD
ASPGF,ASPIRE GLOBAL PLC GBP 0.0025 Ordinary Shares (Malta),US,USD
ASPHF,ASCENTAGE PHARMA GROUP INTL HKD SHS (Cayman Islands),US,USD
ASPI,"Aspire Real Estate Investors, Inc.",US,USD
ASPL,Aspirational Consumer Lifestyle Corp.,US,USD
ASPL U,"Aspirational Consumer Lifestyle Corp. Units, each consisting of one Class A ordinary share and one-t",US,USD
ASPL.WS,"Aspirational Consumer Lifestyle Corp. Redeemable Warrants, each whole warrant exercisable for one Cl",US,USD
ASPN,"Aspen Aerogels, Inc.",US,USD
ASPPF,Aspiro AB,US,USD
ASPR,"Adsouth Partners, Inc. Common Stock",US,ILS
ASPS,Altisource Portfolio Solutions S.A. Common Stock,US,USD
ASPT,ALADDIN SEPARATION TECHNOLOGIES INC Common Stock,US,USD
ASPU,Aspen Group Inc. Common Stock,US,USD
ASPW,"Arista Power, Inc. Common Stock",US,USD
ASPX,Auspex Pharmaceuticals Inc,US,USD
ASPXF,Aspire Mining Ltd Ordinary Shares,US,USD
ASPZ,Asia Properties Inc Common Stock,US,USD
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V. American Depositary Shares",US,USD
ASRAF,A S Roma Spa Roma Az Shares (Italy),US,USD
ASRE,ASTRA ENERGY INC Common Stock,US,USD
ASRMF,Grupo Aeroportuario Del Sureste S.A. De C.V. Series B Shares (Mexico),US,USD
ASRPF,ASARINA PHARMA AB SHARE AK (Sweden),US,USD
ASRRF,ASR NEDERLAND N.V. Ordinary Shares (Netherlands),US,USD
ASRT,"Assertio Holdings, Inc. Common Stock",US,USD
ASRV,AmeriServ Financial Inc. Common Stock,US,USD
ASRVP,"AmeriServ Financial Inc. AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities, Series A",US,USD
ASSF,Assisted 4 Living Inc Common Stock,US,USD
ASSPF,AP Thailand PCL Units Non Voting Depositary Receipt (Thailand),US,USD
AST,Aspen Technology Inc.,US,CHF
ASTAF,Astarta Holding NV,US,USD
ASTC,Astrotech Corporation (DE) Common Stock,US,USD
ASTE,"Astec Industries, Inc. Common Stock",US,USD
ASTI,ASCENT SOLAR TECHNOLOGIES INC Common Stock,US,CAD
ASTLZ,Allstate Corp (The),US,USD
ASTN,"Asante Networks, Inc.",US,USD
ASTO,Astro Communications Inc Common Stock,US,GBX
ASTPF,ASTM SPA Ordinary Shares (Italy),US,USD
ASTTF,Australis Oil & Gas Ltd Ordinary Shares (Australia),US,USD
ASTV,As Seen On TV Inc,US,USD
ASTVF,Austevoll Seafood ASA Ordinary Shares (Norway),US,USD
ASUR,"Asure Software, Inc Common Stock",US,USD
ASUUY,Asustek Computer Inc Sponsored GDR Reg S (China),US,USD
ASUXF,Amerisur Resources Plc,US,USD
ASV,ASV Holdings Inc,US,USD
ASWAY,Arisawa Mfg. Co. Ltd,US,USD
ASWRF,GUNGNIR RESOURCES INC. Ordinary Shares (Canada),US,USD
ASX,"ASE Technology Holding Co., Ltd.",US,USD
ASXFF,ASX Ltd Ordinary Shares (Australia),US,USD
ASXFY,ASX Ltd Unsponsored ADR (Australia),US,USD
ASXH,"Aspen International Holdings, Inc. Common Stock",US,USD
ASXSF,Elysee Development Corp. Common Shares,US,USD
ASXXF,Ascendant Group Limited,US,BMD
ASYKF,Asya Katilim Bankasi A.S,US,USD
ASYKY,Asya Katilim Bankasi A.S,US,USD
ASYS,"Amtech Systems, Inc. Common Stock",US,USD
ASZP,"JV Group, Inc. Common Stock",US,USD
AT,Atlantic Power Corporation,US,USD
ATA,Americas Technology Acquisition Corp.,US,USD
ATA U,"Americas Technology Acquisition Corp. Units, each consisting of one Ordinary Share and one half of R",US,USD
ATA.WS,"Americas Technology Acquisition Corp.Redeemable Warrants, each whole warrant exercisable for one Ord",US,USD
ATAAY,Atacadao SA American Depositary Receipts - Unsponsored,US,USD
ATAC,Altimar Acquisition Corporation,US,USD
ATAC U,"Altimar Acquisition Corporation Units, each consisting of one Class A ordinary share and one-third o",US,USD
ATAC.WS,"Altimar Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A",US,USD
ATACR,Atlantic Acquisition Corp,US,USD
ATACU,Atlantic Acquisition Corp,US,USD
ATADF,Atac Resources Ltd Ordinary Shares,US,USD
ATAI,ATA Creativity Global,US,USD
ATANF,Altan Rio Minerals Ltd,US,USD
ATAO,Altair International Corp Common Stock,US,USD
ATAR,Avatar Ventures Corp. Common Stock,US,USD
ATASF,Atlantia SPA Ordinary shares (Italy),US,USD
ATASY,Atlantia SPA Unsponsored ADR (Italy),US,USD
ATATL,"AT&T, Inc.",US,USD
ATAX,"America First Multifamily Investors, L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests",US,USD
ATAZF,Atea ASA Ordinary Shares (Norway),US,USD
ATBA,Atlas Battery Ltd,US,PKR
ATBEF,Symbility Solutions Inc,US,USD
ATBHF,Aston Bay Holdings Ltd. Ordinary Shares (Canada),US,USD
ATBPD,"Antibe Therapeutics, Inc. Ordinary Shares",US,USD
ATBPF,"Antibe Therapeutics, Inc. Ordinary Shares",US,USD
ATBSF,Autobacs Seven Co. Ltd,US,JPY
ATBYF,"Abitibi Royalties, Inc Ordinary Shares (Canada)",US,USD
ATC,Atotech Limited,US,USD
ATCC,Ameritrust Corporation Common Stock,US,USD
ATCD,Altair Corp Delaware Common Stock,US,USD
ATCEY,Altice S.A.,US,USD
ATCH,AirTouch Communications Inc.,US,USD
ATCI,Anticus International Corp.,US,USD
ATCLF,Advance TC LTD Common Stock  (Australia),US,USD
ATCLY,Atlantic Coal Plc,US,USD
ATCMF,Atico Mining Corp Com (Canada),US,USD
ATCN,Atec Inc Common Stock,US,USD
ATCO,Atlas Corp.,US,USD
ATCO-D,Atlas Corp. 7.95% Series D Cumulative Redeemable Perpetual Preferred Shares,US,USD
ATCO-E,Atlas Corp. 8.25% Series E Cumulative Redeemable Perpetual Preferred Shares,US,USD
ATCO-G,Atlas Corp. 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G,US,USD
ATCO-H,Atlas Corp. 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,US,USD
ATCO-I,Atlas Corp. Series I Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares,US,USD
ATCV,ATC Venture Group Inc.,US,USD
ATCX,"Atlas Technical Consultants, Inc. Class A Common Stock",US,USD
ATCXF,Airtac International Group,US,TWD
ATCXW,"Atlas Technical Consultants, Inc. Warrant",US,USD
ATDEF,Montana Exploration Corp. Common Shares,US,USD
ATDRF,AUTO TRADER GROUP PLC Ordinary Shares GBP (United Kingdom),US,USD
ATDRY,AUTO TRADER GROUP PLC American Depositary Receipts - Unsponsored (United Kingdom),US,USD
ATDS,DATA443 RISK MITIGATION INC NEV Common Stock,US,USD
ATEA,Atea ASA,US,NOK
ATEC,"Alphatec Holdings, Inc. Common Stock",US,USD
ATEL,Airtel Networks Zambia Plc,US,ZMW
ATEN,A10 NETWORKS INC,US,USD
ATERF,Anterra Energy Inc,US,USD
ATEST,ATEST,US,USD
ATEX,Anterix Inc. Common Stock,US,USD
ATEYY,Advantest Corporation American Depositary Receipts - Sponsored (Japan),US,USD
ATFS,"Altrust Financial Services, Inc. Common Stock",US,USD
ATGAF,AltaGas Ltd Pfd Shs Ser G (Canada),US,USD
ATGE,Adtalem Global Education Inc. Common Shares,US,USD
ATGFF,AltaGas Ltd Ordinary Shares (Canada),US,USD
ATGGF,Actinogen Med Ltd Ordinary Shares (Australia),US,USD
ATGN,"AltiGen Communications, Inc. Common Stock",US,USD
ATGRF,Interplex Holdings Ltd,US,USD
ATGSF,Autogrill Spa 1000 Itl Ordinary Shares,US,USD
ATGSY,Autogrill Spa Unsponsored ADR (Italy),US,USD
ATGVF,ACTIVE ENERGY GROUP PLC Ordinary Shares (United Kingdom),US,USD
ATGYF,Antrim Energy Inc,US,USD
ATH,Athene Holding Ltd. Class A Common Shares,US,USD
ATH-A,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.35% Fixed-to-Fl",US,USD
ATH-B,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 5.625% Fixed Rate",US,USD
ATH-C,"Athene Holding Ltd. Depositary Shares, each representing a 1/1, 000th Interest in a Share of 6.375%",US,USD
ATH-D,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 4.875% Fixed-Rate",US,USD
ATHA,"Athira Pharma, Inc. Common Stock",US,USD
ATHC,Accelerated Technologies Holding Corp. Common Stock,US,USD
ATHDF,ATHENE HLDG LTD DEPOSITARY SH REPSTG 1/1000TH INT SH FXD RATE PERP NON CUM (PREF SHS SER D) Depositary Shares,US,USD
ATHE,Alterity Therapeutics Limited American Depositary Shares,US,USD
ATHHF,Athene Holding Ltd,US,USD
ATHHL,Athene Holding Ltd,US,USD
ATHI,"American Transportation Holdings, Inc.  Common Stock",US,USD
ATHJF,Antisense Therapeutics Ltd Ordinary Shares,US,USD
ATHJY,Antisense Therapeutics Ltd Sponsored ADR (Australia),US,USD
ATHM,"Autohome Inc. American Depositary Shares, each representing four Class A Ordinary Shares",US,USD
ATHN,Athenahealth Inc,US,USD
ATHOF,Athabasca Oil Corporation Ordinary Shares (Canada),US,USD
ATHTF,Anthem United Inc,US,USD
ATHVF,Acanthe Developpement,US,USD
ATHX,"Athersys, Inc. Common Stock",US,USD
ATHYQ,Appliedtheory Corp.,US,USD
ATI,Allegheny Technologies,US,USD
ATIB,Atlantic Investment Co,US,USD
ATIF,ATIF Holdings Limited Ordinary Shares,US,USD
ATIG,Atlantis Internet Group Corp Common Stock,US,USD
ATIN,ATI Nationwide Holding Corp. Common Stock,US,USD
ATIS,Attis Industries Inc,US,USD
ATISW,Attis Industries Inc,US,USD
ATIW,"ATI Networks, Inc./CO Common Stock",US,USD
ATIXF,Analytixinsight Inc Common Shares (Canada),US,USD
ATKJ,"Artec, Inc.",US,USD
ATKR,Atkore Inc.,US,USD
ATKXF,Atikwa Resources Inc,US,USD
ATLAF,"AltaGas Ltd, Pfd Ser K 5% (Canada)",US,CHF
ATLC,Atlanticus Holdings Corporation Common Stock,US,USD
ATLCF,Atlas Copco AB,US,SEK
ATLCY,Atlas Copco Ab Sponsored ADR repstg Class B,US,USD
ATLDF,Atlanta Gold Inc. Common Shares,US,USD
ATLED,Credit Suisse First Boston,US,CHF
ATLEF,Credit Suisse First Boston,US,CHF
ATLEW,"Artelo Biosciences, Inc. Warrant   10/13/2025",US,USD
ATLGF,Atlas Iron Ltd,US,USD
ATLIF,Actelion Ltd Allschwil Registered Shs 2 Linie Maerz 2017 (Switzerland),US,USD
ATLKF,Atlas Copco Aktiebolag Ordinary Shares,US,USD
ATLKY,Atlas Copco Ab Sponsored ADR repstg Class A,US,USD
ATLO,Ames National Corporation Common Stock,US,USD
ATLRF,Atlatsa Resources Corp,US,USD
ATLS,"Atlas Energy Group, LLC",US,USD
ATLT,Atlas Technology International Inc Common Stock,US,USD
ATMH,ALL THINGS MOBILE ANALYTIC INC Common Stock,US,USD
ATML,ATMEL Corp.,US,USD
ATMO,"AmericaTowne Holdings, Inc. Common Stock",US,USD
ATMP,iPath Select MLP ETN,US,USD
ATMQF,Ateam Inc Common Stock (Japan),US,USD
ATMR U,"Altimar Acquisition Corp. II Units, each consisting of one Class A ordinary share and one-fourth of",US,USD
ATMRF,Altamir Ordinary Shares (France),US,USD
ATMS,"Artemis Therapeutics, Inc. Common Stock",US,USD
ATMUF,Amcom Telecommunications Ltd.,US,USD
ATMZF,Atlas Consolidated Mining & Development Corporation,US,USD
ATNAQ,Atna Resources Ltd.,US,USD
ATNE,Alternative Energy Technology Inc Common Stock,US,USD
ATNF,180 Life Sciences Corp. Common Stock,US,USD
ATNFW,180 Life Sciences Corp. Warrant,US,USD
ATNI,"ATN International, Inc. Common Stock",US,USD
ATNM,"Actinium Pharmaceuticals, Inc",US,USD
ATNNF,"Autoneum Holding AG, Winterthur Ordinary Shares (Switzerland)",US,USD
ATNP,Atlantis Technology Group Common Stock,US,USD
ATNRW,Actinium Pharmaceuticals Inc,US,USD
ATNVF,Altan Nevada Minerals Ltd,US,USD
ATNWW,Actinium Pharmaceuticals Inc Ser B Warrants Exp 09/03/2020,US,USD
ATNX,"Athenex, Inc. Common Stock",US,USD
ATNY,API Technologies Corp,US,USD
ATO,Atmos Energy Corporation,US,USD
ATOA,Altovida Inc,US,USD
ATOC,Atomic Paintball Inc,US,USD
ATOKF,ATOK-BIG WEDGE CO INC Ordinary Shares,US,USD
ATOM,Atomera Incorporated Common Stock,US,USD
ATONF,Anton Oilfield Services Group Ordinary shares (Cayman Islands),US,USD
